,det_entropy_shannon_1_coef,det_entropy_shannon_2_coef,det_entropy_shannon_3_coef,det_entropy_shannon_5_coef,det_entropy_shannon_6_coef,det_entropy_shannon_7_coef,det_entropy_shannon_8_coef,det_entropy_shannon_9_coef,det_entropy_shannon_10_coef,app_entropy_shannon_1_coef,app_entropy_shannon_2_coef,app_entropy_shannon_3_coef,app_entropy_shannon_4_coef,app_entropy_shannon_5_coef,app_entropy_shannon_6_coef,app_entropy_shannon_7_coef,app_entropy_shannon_8_coef,app_entropy_shannon_9_coef,app_entropy_shannon_10_coef,app_TKEO_std_6_coef,app_TKEO_std_7_coef,app_TKEO_std_10_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_8_coef,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_10_coef
692,10.864,-100.3704,-1259.9106,-17813.8702,-7672.5478,-2737.8592,-32258.1673,-6500.791,-187128.1965,-115203402.4,-138449277.2,-182936521.5,-265237253.7,-430809822.5,-770193403.4,-1518096506,-2978134436,-6209302772,-12924269077,974255.2367,2038132.485,16784911.89,-73901.0121,-126644.9018,-237271.6541,-487828.1671,-992176.6188,-2138686.236,-4586032.797
693,1.3618,5.5786,3.8153,-13.7785,-144.1256,-29.6371,-292.8983,-4.3638,-643.1059,-35779180.29,-43135276.81,-57132026.67,-82842171.14,-134618339.1,-240998444.9,-476434652.4,-936206582.7,-1957651004,-4085774634,337822.1167,698222.4147,5750269.111,-57750.6934,-99251.006,-186408.0504,-384156.7358,-782707.4662,-1690145.845,-3629753.387
694,2.2485,6.3299,-13.3678,-1.4415,2.4912,-157.2596,-328.5603,-617.0495,-9952.0295,-36654943.83,-44276683.35,-58806303.44,-85564780.17,-139487383.2,-250324200.3,-495141070.1,-973836585.1,-2036118605,-4249101445,347757.9587,716398.5288,5917986.084,-58167.614,-100029.7658,-187957.7322,-387373.0961,-789375.0086,-1704433.364,-3660232.324
695,2.019,1.3766,5.9185,-42.6081,-34.5991,-70.8413,-2511.4251,-202.4039,-9980.5725,-38801812.91,-46758333.25,-61899560.01,-89734926.67,-145813285,-261024047.8,-515814882.6,-1013630459,-2119096672,-4421835183,360615.4232,748756.6445,6164308.619,-58787.0754,-101010.7518,-189680.2987,-390816.5541,-796202.8349,-1719063.854,-3691442.909
696,10.3158,8.8649,-45.0231,-178.1473,-1404.7492,-794.8988,-11555.6396,-2908.8322,-98730.2678,-122144328,-146167679.1,-192349522.8,-276950289.6,-447255677.5,-796422644.1,-1568865508,-3069148623,-6398626697,-13317681624,1065250.383,2170486.736,17865571.53,-74553.775,-127602.1065,-238860.9179,-491016.0039,-998074.967,-2151307.911,-4612928.794
697,8.7637,6.2967,-178.6508,-573.5003,-542.7154,-1985.2385,-5781.1931,-682.3586,-745.9157,-129736868.9,-155549349.8,-205176798.7,-296434723.7,-480261541.6,-857503810.3,-1689658496,-3309545445,-6898606869,-14356248145,1119839.693,2285374.512,18883104.72,-75575.274,-129413.9432,-242351.2324,-498167.1613,-1012765.975,-2182742.286,-4679905.267
698,7.4153,12.694,-32.3669,-332.9799,-3764.5395,-649.6722,-11849.6054,-724.434,-7687.8019,-124180841.8,-148960640.3,-196599395.5,-284174650.6,-460612745.4,-822508899.2,-1621003005,-3174765334,-6618304579,-13774137463,1084446.385,2205000.693,18215201.89,-74940.1856,-128350.0641,-240381.6813,-494165.1953,-1004660.222,-2165398.816,-4642954.128
699,3.4569,8.8536,-7.2489,-401.3959,-178.8778,-11.4668,-130.4591,-37.6815,-2102.9776,-101850988.8,-122068698.8,-160825030.9,-231984102.3,-375217231.1,-669064989.4,-1318487191,-2582348919,-5385949909,-11214395747,887574.1914,1822966.283,15016675.15,-71933.9012,-123204.0066,-230761.19,-474518.4301,-964951.3544,-2080423.739,-4461889.409
700,3.4269,10.7566,6.5048,-160.5723,-204.2133,-41.5135,-391.6624,-254.0934,-5442.0132,-102315113.5,-122522631.9,-161237297.4,-232271966.2,-375229282.6,-668404640,-1316624318,-2577579158,-5376023901,-11193761727,889364.2735,1825355.926,15035014.99,-71951.8837,-123204.3678,-230714.9109,-474383.8127,-964596.8388,-2079664.97,-4460272.258
701,5.8447,12.0964,-67.4195,-216.002,-1613.1259,-986.4499,-7553.7681,-206.5878,-10425.0992,-96802696.01,-116002194.8,-152708200.6,-220191758.3,-355963634,-634633264.3,-1250486827,-2450347477,-5111279150,-10643694948,830191.9597,1725966.976,14187176.03,-71171.4178,-121899.6252,-228332.2472,-469548.2579,-954996.0742,-2059116.652,-4416481.786
702,11.0849,-38.0182,-610.18,-2052.5446,-7986.4077,-1872.177,-98874.7147,-93025.5704,-1857107.928,-62083787.02,-75621452.34,-101532505.8,-150096194.2,-248408678.3,-450581227.9,-891011785.3,-1759404339,-3672724182,-7650239033,564422.5694,1163126.288,9770510.098,-65635.6003,-113088.1143,-212757.3165,-438050.6766,-892771.1323,-1925899.23,-4132434.656
703,9.3716,-20.4258,-306.1741,-8002.8012,-28428.251,-189854.5573,-103975.2842,-106386.9164,-201433.8599,-61996472.32,-75903464.77,-102868525.2,-153271606.8,-255287962.1,-464789413,-923781240.5,-1825186657,-3809705256,-7938089528,618357.5535,1244849.96,10345583.33,-65926.2055,-113749.2112,-214181.2503,-441508.4662,-899913.1334,-1941192.666,-4165118.553
704,6.1259,-8.4534,-509.7297,-8856.2995,-12759.7103,-1666.0775,-3756.6915,-400.045,-7598.5567,-98788235.23,-118578226.3,-156575899.3,-226265043.4,-366985485,-655236604.5,-1292071653,-2531687755,-5280535349,-10995368808,873390.729,1786225.669,14732699.68,-71563.3633,-122647.0981,-229789.3831,-472595.3967,-961145.3955,-2072278.053,-4444530.287
705,4.6981,3.452,-68.2537,-659.6303,-822.965,-259.4299,-3101.4192,-2804.8615,-71237.7942,-114387813.2,-137307643.6,-181283314.6,-262368035.9,-425710170.1,-760865444.9,-1499216138,-2939319242,-6128578186,-12756867904,980930.9648,2019002.168,16693849.34,-73746.3711,-126354.2067,-236718.3782,-486667.9468,-989708.9295,-2133405.956,-4574785.757
706,3.1786,9.1632,-279.5806,-505.4985,-337.6172,-2393.8789,-22545.0936,-25878.4829,-464483.9532,-106107351.1,-127993599,-169991055.5,-247865753.1,-404947850.5,-727583277.2,-1435393956,-2820624997,-5881593373,-12243003551,921786.9803,1893125.69,15751831.72,-72890.5747,-125077.8436,-234599.3224,-482458.485,-981652.0148,-2116163.282,-4538031.983
707,4.4397,-0.68138,-129.883,-741.8436,-1384.1234,-933.7082,-2424.8336,-2479.3558,-22448.5345,-117324404.3,-140948162.8,-186286078.7,-269902340.6,-438272908.9,-783735609.6,-1545442543,-3030419601,-6318073518,-13150565180,1011101.932,2087517.629,17222900.26,-74168.6876,-127088.944,-238107.5664,-489576.6028,-995619.2897,-2146053.292,-4601735.315
708,3.1578,8.2301,-14.3892,-3374.0528,-667.4698,-593.9742,-364.4629,-145.6052,-4960.0195,-81153417.34,-97320656.82,-128253346,-185011740.8,-299247226.2,-533686362.9,-1052151518,-2061314267,-4301584661,-8961065111,721034.5301,1478315.482,12177038.95,-68662.6429,-117662.1478,-220477.7685,-453559.0731,-922628.9515,-1989832.79,-4268815.034
709,4.1831,4.1595,-91.6181,-3621.8975,-870.2913,-306.5739,-2528.2868,-1319.1477,-40418.461,-81412110.54,-97812070.32,-129145814,-186854321,-303064359.2,-541656291.3,-1067779232,-2094346772,-4370341681,-9103878626,715323.2733,1471118.736,12165703.81,-68802.201,-117966.0107,-221139.5432,-454903.272,-925562.7984,-1996113.337,-4282200.199
710,3.6406,-10.3868,-87.5904,-655.0489,-48.4105,-1426.5223,-31945.6913,-1737.603,-71113.9775,-84821186.54,-101786177.9,-134346061.8,-193977623.6,-314143517.6,-560803824.8,-1106054056,-2166232192,-4519972800,-9414791667,772229.8789,1556676.017,12854742.91,-69338.448,-118836.8866,-222702.7199,-458139.2656,-931837.3523,-2009545.242,-4310828.474
711,4.2995,-2.0799,-37.6784,-1063.6879,-373.4657,-338.833,-3564.5655,-3198.0317,-27512.0725,-146730466.3,-175095762.3,-229490915.7,-329109596.6,-529512640.5,-940120694.2,-1849095247,-3614245169,-7532193322,-15671732757,1225167.395,2532903.147,20784367.23,-77159.176,-131916.8544,-246726.7782,-506918.8739,-1030038.614,-2219696.789,-4758632.027
712,5.9888,7.6851,-9.1717,-1163.3141,-2357.492,-679.9845,-1273.3121,-208.056,-424.5403,-133881275.2,-160408435.6,-211393528.7,-305163731.7,-493837076.8,-880798060.4,-1735384374,-3398457276,-7083505530,-14740193130,1140967.294,2353671.147,19370517.08,-76013.6188,-130126.9479,-243623.6204,-500753.9799,-1017955.331,-2193845.275,-4703559.774
713,-293556.7801,-470024.1455,-515018.237,-254836.5266,-549275.2269,-1110258.084,-834450.1415,-305553.7429,-987827.4437,-96263210.87,-116364376.6,-156303763.5,-230864480.7,-383116022.8,-696337952.3,-1385514324,-2731611661,-5695827020,-11856137362,989128.9412,1914780.518,15623018.59,-71279.4612,-123084.1139,-231904.8597,-478289.1966,-974520.8176,-2100884.884,-4505440.322
714,5.1813,12.3369,-128.1671,-396.0487,-2290.171,-154.5762,-2805.7075,-2499.3615,-34849.0099,-105165500.3,-126401052.9,-167156349.6,-242310440.9,-393766022.4,-704615637.2,-1389353189,-2724955148,-5682640771,-11830660644,918022.731,1880718.471,15563458.42,-72570.7137,-124400.7198,-233147.7844,-479446.1426,-975182.996,-2102320.723,-4508549.669
715,3.6327,7.9339,-26.7326,-455.4481,-219.8959,-1077.9827,-1637.3577,-1100.2363,-32780.8227,-108118707,-129717238.6,-171113541.7,-247342435,-400917101,-715931467.6,-1410727567,-2765217592,-5766409595,-12004682723,928888.3149,1916716.599,15820606.27,-72874.9012,-124851.7642,-233887.8998,-480893.9045,-977993.2185,-2108334.864,-4521365.324
716,5.8618,12.0921,-61.414,-306.7277,-392.3952,-24.5596,-935.471,-140.1261,-6615.2017,-102940346.3,-123396282,-162557736.9,-234578951.3,-379501419,-676888118.6,-1333541534,-2612677883,-5449053597,-11345481386,886739.0422,1829935.661,15082266.32,-72096.7182,-123485.5411,-231296.5154,-475585.7802,-967170.8344,-2085173.849,-4472011.725
717,1.5986,10.0845,4.3075,-75.2362,-519.578,-804.5775,-4873.1913,-0.8044,1.7224,-25209693.18,-30479241.31,-40498259.5,-58896873.1,-95983196.8,-172223731.4,-340744596.3,-670072352.5,-1402435206,-2929451581,251374.404,508666.6026,4213681.805,-53441.8387,-91987.5085,-172973.8193,-356727.73,-727265.0155,-1571309.951,-3376179.751
718,2.827,4.5014,-95.9912,-967.6886,-926.0176,-141.1035,-2844.8797,-3748.8567,-64175.7275,-23892880.61,-29025356,-38786395.73,-56838256.34,-93283372.23,-168361582.6,-333696083.4,-658239711.4,-1377722304,-2877794462,236354.0252,485090.5611,4030843.829,-52993.4862,-91373.2375,-172061.3264,-355001.2132,-724273.9838,-1564896.211,-3362480.529
719,2.1,9.1043,-43.7375,-76.0209,-622.9927,-108.7323,-2638.6617,-990.0825,-32246.3885,-23887273.2,-28926381.16,-38485383.64,-56113612.53,-91662392.91,-164745115.7,-326163478.7,-642465025.2,-1344807019,-2809288922,232341.663,481759.0629,3978810.484,-52843.2957,-91018.0897,-171232.0424,-353212.8631,-720410.7327,-1556614.166,-3344808.827
720,2.7263,6.545,-28.1704,-1695.8416,-530.071,-52.1389,-417.5717,3.2125,-9.7578,-69322484.83,-83260023.77,-109902923.6,-158840560.3,-257356953,-459601287.6,-906820261,-1778423567,-3712599420,-7736703281,619419.0399,1279392.115,10531427.62,-66507.9848,-114049.7222,-213826.3976,-440044.1079,-895482.9606,-1931713.891,-4144923.72
721,3.6636,8.4905,-46.0904,-552.808,-622.2552,-263.1276,-5464.1215,-1878.6403,-59762.2061,-92072137.81,-110569903.1,-145963296.8,-211205861.4,-342553769,-612190959.8,-1206858215,-2367160296,-4938158660,-10283848463,796991.5606,1650629.929,13619323.32,-70565.0674,-120952.4782,-226682.7602,-466225.4145,-948461.6754,-2045130.336,-4386672.131
722,3.8201,7.9671,-11.2061,-584.0004,-351.021,-523.1706,-2430.4083,-924.8378,-12470.9991,-74204547.6,-89285847.97,-118148479.1,-171326819.4,-278436199,-498283735.6,-983634497.6,-1930685174,-4029630617,-8395749251,661036.2993,1368278.759,11276531.82,-67571.2998,-115925.4916,-217404.495,-447399.9276,-910517.9679,-1963904.645,-4213546.022
723,7.9421,2.3742,-47.3483,-2811.7363,-13676.3957,-7367.5634,-12692.1732,-7214.9561,-202229.2787,-199666541.5,-238854368.1,-314142852.2,-452934629.6,-732382657.2,-1305477634,-2566711351,-5023849338,-10462037981,-21752315249,1623461.248,3342812.799,27664484.29,-82114.4028,-140431.9318,-262712.7231,-539486.3702,-1096102.134,-2361005.863,-5059611.295
724,12.5426,-10.4887,-199.3329,-2589.4412,-736.2172,-3472.8059,-19430.3948,-343.6173,-2475.0101,-205354549.7,-245175671.5,-321717307,-462415885.3,-745487297,-1325291333,-2605940082,-5095218989,-10610358375,-22060551071,1662616.599,3460052.451,28404205.56,-82445.8707,-140911.4065,-263466.6838,-541033.2498,-1099007.474,-2367219.458,-5072847.886
725,1.9306,-3.9169,-98.7161,-565.6354,-4670.6659,-658.7681,-3967.6729,-265.5001,-5859.8747,-162106870,-194091452,-255633125.9,-368745533.7,-596523211.8,-1063272041,-2093407357,-4096476585,-8534745397,-17753057292,1373123.027,2809236.576,23175725.9,-78905.2143,-135012.3506,-252657.0984,-519114.8706,-1054902.394,-2272886.378,-4871935.755
726,3.6116,-14.7459,-39.1374,-3377.014,-2666.668,-61555.777,-55216.79,-430340.1027,-561370.9692,-42822313.45,-56367936,-81444634.06,-134481332.9,-238228661.1,-453135117.3,-898153364.8,-1878131213,-3919271808,-8165130228,628570.4058,1268790.804,10439210.84,-56205.2422,-103131.9234,-203009.7843,-416901.4578,-904832.6739,-1951709.736,-4187520.279
727,4.0544,9.7275,-169.4362,-4887.5457,-22250.5532,-37009.7535,-193114.7084,-29987.5075,-700895.061,-62819647.91,-75691938.71,-100565306.5,-145985124.3,-237332443.4,-425563692.5,-842810985,-1652588670,-3450448374,-7190177598,626240.7145,1238773.475,10157313.56,-65296.5059,-112090.406,-210380.0666,-433351.0894,-881959.8043,-1902754.709,-4083150.527
728,4.4861,3.922,-348.1898,-3754.2942,-26754.7343,-14607.5112,-160982.0532,-2994541.196,-2252896.159,-47278721.35,-61247055.01,-88137370.46,-142074393.5,-252517803.2,-481381521.1,-955817341.8,-1998125699,-4164730888,-8672245495,615935.6075,1257931.935,10698131.47,-56769.9523,-104214.8247,-205210.6189,-421528.0734,-914779.3762,-1972891.973,-4232593.517
729,3.6442,10.1676,-10.0839,-652.9149,-335.9142,-94.3387,-2107.3398,-73.2939,-3136.2468,-73189500.96,-87922599.2,-116141410.4,-167963092.2,-272331512,-486526371.9,-959898647.7,-1881944745,-3928154999,-8184830134,661308.9316,1350948.317,11147281.61,-67292.6534,-115397.0357,-216346.4328,-445188.2003,-905832.8557,-1953873.989,-4192164.304
730,2.5918,0.036312,1.3174,-599.7612,-2822.1986,-238.8003,-1104.8956,-1105.5739,-18164.4161,-73738014.65,-88320738.4,-116188632.9,-167190977.5,-269824883.1,-480331625,-946840410.9,-1854226672,-3870436342,-8064792142,654742.5433,1350367.739,11086538.8,-67225.7591,-115173.4354,-215774.4191,-443939.9493,-903100.6756,-1948024.142,-4179692.874
731,3.7308,6.1812,-186.0082,-163.05,-1559.2099,-3919.7315,-3628.5507,-3102.3395,-37126.3155,-70866379.57,-85384878.16,-113196670.5,-164521377.5,-268013154.4,-480403198.1,-948876341.4,-1863969736,-3890715005,-8106898257,634738.0242,1314173.485,10845528.39,-66997.4296,-115009.4505,-215774.8203,-444123.266,-904041.2996,-1950037.861,-4183984.412
732,-195329.3551,-132077.534,-226953.3975,-1298625.62,-6472995.97,-870532.9992,-7284791.025,-528351.8638,-448438.2566,-75034643.6,-91910992.42,-124974941.8,-186957485.7,-312457694.5,-572998495.6,-1140444638,-2249356756,-4691893111,-9771256559,883679.6802,1694368.81,12482846.43,-67135.6761,-116824.3432,-222007.2106,-458370.878,-935468.2246,-2017256.492,-4327212.089
733,3.8772,11.0185,-25.6886,-1755.3738,-2666.4568,-1010.6996,-2956.1808,-4561.9104,-41189.4228,-80015481.47,-96456713.5,-128001189.7,-186289662.3,-303764586.1,-544743049.2,-1075831448,-2113061923,-4409286597,-9184813832,714950.8606,1475912.527,12196632.4,-68756.6423,-118017.6972,-221387.9122,-455579.7607,-927191.5017,-1999599.686,-4289631.071
734,5.516,4.8149,-51.3931,-1771.4089,-6767.0666,-3399.4796,-20106.5212,-16890.6464,-321859.3155,-95212478.03,-114768161.6,-152279933.5,-221785073.5,-361918297.3,-649695484.5,-1282385235,-2520183828,-5256538444,-10944791582,826335.9125,1715648.835,14203374.86,-71264.5579,-122289.7912,-229374.9891,-471839.8349,-960194.3223,-2070241.301,-4440177.386
735,1.2001,6.1907,-10.813,-399.7798,-525.75,-729.5618,-3540.2793,-484.8841,-16734.8713,-35848695.15,-43268585.77,-57379182.7,-83357115.03,-135683190.3,-243202909.1,-480925637.6,-945781631,-1977615802,-4127291132,335613.3165,698669.0614,5753128.783,-57828.7885,-99420.8821,-186774.6239,-384930.0673,-784410.8191,-1693795.821,-3637538.083
736,2.2024,5.5968,-39.8585,-8.1685,-78.4782,-16.4735,-606.9353,-100.1831,-4812.4493,-33681067.19,-40628897.7,-53840370.68,-78128776.91,-127036042.7,-227567632.8,-449917251.2,-884435804.4,-1849678403,-3860954683,318735.2264,658914.7094,5432407.842,-56996.9263,-97983.2464,-184073.7068,-379386.794,-773110.6611,-1669579.755,-3585875.674
737,1.6382,7.1901,6.6481,-98.8056,-218.7405,-121.0791,-177.6067,-225.5852,-678.9063,-33290808.57,-40064916.09,-52929813.02,-76493858.93,-123926084.5,-221342362.4,-437223100.6,-858310493.5,-1795185847,-3747500564,315738.6064,649676.9756,5348839.542,-56726.1992,-97444.405,-182951.8437,-377018.9674,-768086.5036,-1658812.287,-3562903.088
738,3.2374,7.2607,-26.0186,-20.932,-816.7423,-27.8493,-388.0893,-107.1516,-3735.2979,-58395053.02,-70243534.61,-92864496.01,-134469553,-218245260.8,-390332751.5,-770599368.2,-1512556604,-3158866697,-6585227598,529392.8845,1092093.879,9002135.237,-64199.3961,-110173.4322,-206686.2003,-425505.144,-866220.6375,-1869051.998,-4011325.102
739,3.1908,2.9163,-28.5162,-298.6932,-746.6469,-865.4749,-14304.1137,-244.0926,-4556.8556,-56189528.66,-67438603.48,-88854921.67,-128157170.5,-207247617.4,-369632781.9,-729279645.2,-1430590400,-2988109514,-6230062947,498938.2227,1046261.563,8568789.617,-63541.0199,-108972.4736,-204333.6809,-420642.2707,-856276.2719,-1847754.386,-3965912.074
740,2.6425,9.3645,-35.7419,-229.4533,-595.5076,-5330.7113,-5135.0209,-1974.712,-36350.1849,-52882108.04,-63769469.82,-84559326.82,-122901486.6,-200126408.4,-358814593.2,-709150367.2,-1394003417,-2911874019,-6071396072,481498.4107,1000695.808,8248153.349,-62968.6811,-108160.6746,-203050.3634,-418170.9896,-851645.4886,-1837835.943,-3944759.286
741,11.8667,-127.9042,-1074.3087,-3496.8875,-10238.0526,-4851.8995,-59473.8573,-3717.0973,-18448.5925,-68218928.94,-81557760.27,-106899105.3,-153361965.7,-246600743.6,-438118171.6,-862864731.6,-1690206885,-3528875235,-7354643851,580640.638,1234561.109,10046360.96,-66011.0135,-113029.4309,-211707.9564,-435555.6749,-886203.172,-1911843.346,-4102559.938
742,13.4125,-89.6063,-876.4022,-9331.812,-5576.5169,-1790.4038,-591.2516,-495.913,-867.9379,-67921512.32,-81388904.75,-107074668.2,-154127644.9,-248892872.7,-443558081.2,-874369257.4,-1713282038,-3576942003,-7454640509,603189.3753,1243393.726,10227109.13,-66082.2144,-113252.3338,-212256.032,-436756.0183,-888675.5427,-1917137.654,-4113848.452
743,4.785,-228.3265,-261.751,-331.8091,-459.2932,-640.9469,-11524.4843,-989.0414,-40464.7351,-68373486.6,-82143494.44,-108463622.4,-156939440.9,-254515579.6,-454834653.9,-897305009.4,-1761018512,-3676349500,-7661221162,601304.2147,1254768.877,10321906.83,-66338.0228,-113783.0057,-213359.9015,-439079.2595,-893665.015,-1927821.17,-4136622.209
744,6.0177,8.1046,-33.2756,-265.1893,-439.4085,-129.9283,-2176.2498,-340.7225,-434.272,-91761720.39,-110223621.7,-145638328,-210759039.7,-341876410.4,-611021698.2,-1205122534,-2362484950,-4928436474,-10263807224,814426.1211,1664608.146,13745930.83,-70535.8481,-120906.5183,-226600.7071,-466102.518,-948110.4869,-2044378.811,-4385073.311
745,-36855.4958,-41597.871,-70095.8346,-680166.0762,-1866126.581,-227452.864,-661885.9129,-3151.1517,-53187.826,-89258744.32,-107674408.8,-143857868.1,-211265372.9,-346661032.8,-620063491.5,-1222093891,-2393584873,-4993146449,-10398126405,893479.689,1697175.176,14046346.53,-70320.174,-121042.4243,-227140.185,-467167.5841,-950242.2003,-2048941.26,-4394795.123
746,8.4494,11.4792,-114.0247,-95.5159,-397.79,-140.4568,-51.1632,-12.6082,-893.2283,-92336322.73,-110745197.2,-145989720,-210782104.3,-341162135.7,-608762172.6,-1199897349,-2351425987,-4905423456,-10215985844,805846.547,1659760.273,13682633.6,-70537.4791,-120855.1692,-226431.5208,-465697.2543,-947224.9236,-2042483.343,-4381033.609
747,2.9745,8.7943,-11.6319,-410.9754,-286.7853,-340.6554,-833.125,-321.8116,-7090.9522,-75112055.77,-90297524.32,-119357088.5,-172856492.8,-280570260.1,-501678482.2,-989897726.5,-1942126056,-4053453346,-8445287745,668138.5252,1379173.125,11370845.47,-67697.8443,-116110.1414,-217710.0825,-447983.7394,-911617.1413,-1966257.989,-4218562.943
748,3.3181,7.6069,-25.2409,-1487.2333,-253.021,-652.0975,-53.237,-71.8964,-2646.1507,-73387009.97,-88078053.07,-116185552.7,-167773028.8,-271583598.9,-484578145.1,-955712308.5,-1873128601,-3909798683,-8146670743,656591.3639,1349923.561,11114045.46,-67276.4527,-115331.2434,-216168.3573,-444792.2809,-904972.262,-1952031.433,-4188236.479
749,1.8316,6.0517,3.9204,-60.8767,-33.4795,-231.6003,-1911.0574,-1189.4222,-30169.9384,-71972216.74,-86256617.23,-113578300.6,-163596262.4,-264211100.9,-470699656.9,-928018432.2,-1817442980,-3793843824,-7905526378,647143.8868,1324506.877,10897594.57,-66920.9551,-114672.8398,-214876.7821,-442121.6797,-899430.3272,-1940165.586,-4162939.372
750,2.1288,9.6602,-18.3277,-453.0562,-707.391,-108.8618,-190.3919,-319.2173,-1792.5351,-91379510.19,-109445648.1,-144019421.7,-207429586.2,-335004361.4,-596687047.9,-1175476235,-2301771182,-4802082092,-10001239169,796703.8924,1640443.821,13503976.45,-70305.4202,-120408.7208,-225519.9607,-463787.1365,-943216.9398,-2033904.316,-4362749.423
751,3.135,8.9461,-27.0267,-3682.1918,-1424.1274,-2482.4245,-10396.7888,-2683.9592,-90198.1224,-115596758.1,-138376990.8,-182146793.1,-262335335.5,-423650326.7,-754516416.5,-1486467793,-2908291671,-6064036971,-12622769026,1013069.07,2062894.884,16981109.73,-73744.9815,-126233.2106,-236328.6682,-485857.788,-987673.2523,-2129049.819,-4565503.374
